------ Execution Data ------ 

Tamanho do Cubo: 25x25x25
N° de Células: 15625
Células Bloqueadas: 4687 (30%)
Número de Rotas (Start- Goal): 6000

 Block   ;G(n) ;Tempo (ms) 
[8,8,17]  ;  27  ;  18
[14,18,14]  ;  0  ;  0
[4,15,1]  ;  33  ;  36
[12,19,11]  ;  27  ;  21
[5,24,12]  ;  0  ;  0
[8,12,12]  ;  0  ;  0
[12,8,5]  ;  10  ;  1
[7,16,9]  ;  14  ;  4
[15,15,0]  ;  0  ;  0
[8,1,3]  ;  16  ;  2
[6,1,17]  ;  0  ;  0
[9,7,14]  ;  18  ;  6
[17,9,24]  ;  0  ;  0
[22,0,17]  ;  19  ;  2
[7,9,9]  ;  0  ;  0
[1,3,3]  ;  0  ;  0
[3,18,5]  ;  42  ;  150
[2,0,14]  ;  0  ;  0
[17,7,12]  ;  27  ;  17
[10,21,9]  ;  33  ;  75
[16,2,19]  ;  0  ;  0
[24,9,8]  ;  14  ;  2
[12,7,19]  ;  0  ;  0
[3,21,7]  ;  0  ;  0
[15,11,1]  ;  27  ;  32
[7,12,2]  ;  28  ;  19
[7,2,18]  ;  0  ;  0
[12,3,12]  ;  21  ;  6
[5,13,19]  ;  21  ;  6
[12,20,3]  ;  0  ;  0
[22,20,18]  ;  21  ;  10
[20,8,13]  ;  11  ;  1
[22,16,3]  ;  0  ;  0
[12,16,14]  ;  0  ;  0
[6,23,8]  ;  29  ;  6
[23,24,8]  ;  22  ;  10
[10,23,15]  ;  0  ;  0
[17,21,7]  ;  0  ;  0
[2,2,22]  ;  0  ;  0
[24,19,11]  ;  0  ;  0
[21,2,17]  ;  0  ;  0
[22,2,10]  ;  35  ;  28
[19,24,13]  ;  0  ;  0
[16,17,14]  ;  0  ;  0
[7,5,20]  ;  0  ;  0
[9,9,9]  ;  0  ;  0
[15,7,15]  ;  27  ;  26
[0,6,16]  ;  0  ;  0
[13,0,23]  ;  0  ;  0
[3,23,15]  ;  26  ;  22
[7,14,8]  ;  21  ;  13
[19,22,23]  ;  0  ;  0
[17,21,20]  ;  20  ;  12
[5,15,15]  ;  0  ;  0
[10,19,16]  ;  15  ;  3
[0,1,9]  ;  0  ;  0
[17,11,1]  ;  0  ;  0
[4,7,21]  ;  0  ;  0
[22,10,3]  ;  21  ;  10
[3,4,8]  ;  44  ;  168
[20,10,24]  ;  0  ;  0
[22,0,21]  ;  49  ;  170
[18,16,19]  ;  0  ;  0
[13,18,11]  ;  0  ;  0
[3,21,24]  ;  0  ;  0
[18,23,22]  ;  0  ;  0
[13,16,14]  ;  0  ;  0
[24,22,7]  ;  35  ;  62
[14,24,13]  ;  24  ;  9
[0,11,9]  ;  0  ;  0
[4,11,18]  ;  0  ;  0
[23,3,21]  ;  0  ;  0
[23,14,24]  ;  19  ;  3
[6,14,2]  ;  26  ;  4
[14,23,19]  ;  22  ;  13
[9,19,5]  ;  29  ;  32
[23,8,19]  ;  22  ;  9
[18,1,0]  ;  0  ;  0
[9,16,15]  ;  0  ;  0
[2,12,7]  ;  0  ;  0
[3,2,18]  ;  29  ;  13
[3,15,23]  ;  44  ;  192
[3,10,3]  ;  0  ;  0
[4,3,18]  ;  20  ;  4
[10,10,12]  ;  32  ;  32
[13,8,22]  ;  0  ;  0
[21,5,18]  ;  17  ;  6
[12,1,1]  ;  35  ;  70
[17,22,21]  ;  0  ;  0
[24,7,14]  ;  30  ;  24
[22,14,3]  ;  23  ;  19
[14,5,4]  ;  0  ;  0
[14,18,4]  ;  0  ;  0
[22,21,19]  ;  0  ;  0
[5,13,16]  ;  0  ;  0
[7,2,20]  ;  0  ;  0
[19,13,14]  ;  0  ;  0
[12,12,2]  ;  0  ;  0
[18,21,13]  ;  0  ;  0
[4,14,13]  ;  16  ;  4
[15,16,7]  ;  0  ;  0
[2,3,21]  ;  0  ;  0
[12,7,13]  ;  0  ;  0
[3,11,18]  ;  10  ;  1
[16,13,8]  ;  0  ;  0
[21,7,16]  ;  16  ;  5
[20,10,18]  ;  11  ;  1
[17,17,8]  ;  0  ;  0
[4,17,11]  ;  0  ;  0
[24,5,9]  ;  0  ;  0
[3,9,16]  ;  0  ;  0
[8,18,23]  ;  42  ;  80
[24,15,22]  ;  0  ;  0
[2,2,15]  ;  0  ;  0
[11,9,12]  ;  0  ;  0
[1,9,10]  ;  40  ;  126
[7,3,2]  ;  0  ;  0
[5,3,8]  ;  31  ;  22
[16,0,23]  ;  24  ;  9
[18,6,22]  ;  0  ;  0
[20,1,2]  ;  0  ;  0
[24,20,3]  ;  6  ;  0
[3,6,19]  ;  0  ;  0
[19,2,4]  ;  9  ;  1
[3,0,0]  ;  42  ;  107
[6,15,19]  ;  0  ;  0
[17,15,15]  ;  23  ;  10
[20,12,9]  ;  34  ;  41
[5,10,24]  ;  0  ;  0
[22,6,3]  ;  0  ;  0
[20,5,18]  ;  23  ;  8
[23,10,4]  ;  0  ;  0
[13,18,5]  ;  28  ;  36
[5,23,5]  ;  25  ;  10
[3,10,4]  ;  0  ;  0
[15,14,11]  ;  33  ;  39
[10,23,17]  ;  0  ;  0
[19,5,7]  ;  25  ;  12
[22,16,16]  ;  30  ;  51
[7,23,15]  ;  48  ;  166
[2,15,22]  ;  20  ;  7
[3,15,2]  ;  36  ;  62
[20,24,3]  ;  0  ;  0
[22,10,18]  ;  31  ;  41
[9,22,15]  ;  0  ;  0
[3,16,24]  ;  19  ;  2
[19,7,7]  ;  18  ;  3
[20,5,6]  ;  0  ;  0
[17,12,12]  ;  23  ;  9
[1,13,5]  ;  0  ;  0
[22,24,2]  ;  0  ;  0
[14,11,17]  ;  0  ;  0
[12,7,1]  ;  39  ;  126
[4,23,15]  ;  29  ;  46
[21,14,6]  ;  0  ;  0
[5,23,22]  ;  44  ;  146
[1,1,21]  ;  24  ;  11
[3,9,18]  ;  0  ;  0
[6,0,2]  ;  13  ;  2
[14,22,10]  ;  0  ;  0
[11,16,22]  ;  0  ;  0
[20,12,3]  ;  0  ;  0
[21,12,19]  ;  29  ;  42
[20,15,15]  ;  35  ;  47
[16,4,12]  ;  0  ;  0
[10,12,16]  ;  27  ;  14
[5,15,12]  ;  19  ;  4
[7,22,8]  ;  24  ;  16
[19,2,21]  ;  0  ;  0
[17,5,7]  ;  0  ;  0
[11,7,23]  ;  0  ;  0
[23,12,5]  ;  29  ;  25
[11,11,22]  ;  21  ;  12
[2,20,2]  ;  0  ;  0
[5,24,18]  ;  26  ;  11
[10,14,23]  ;  0  ;  0
[11,11,13]  ;  0  ;  0
[0,9,5]  ;  28  ;  27
[18,6,2]  ;  0  ;  0
[19,18,23]  ;  0  ;  0
[7,15,24]  ;  0  ;  0
[22,10,20]  ;  14  ;  3
[18,21,3]  ;  0  ;  0
[0,8,14]  ;  19  ;  8
[5,15,21]  ;  39  ;  92
[12,8,23]  ;  17  ;  6
[15,4,22]  ;  12  ;  2
[15,21,5]  ;  0  ;  0
[10,7,20]  ;  27  ;  24
[15,0,9]  ;  0  ;  0
[10,2,12]  ;  0  ;  0
[7,0,17]  ;  24  ;  10
[12,18,19]  ;  0  ;  0
[7,18,15]  ;  0  ;  0
[0,17,5]  ;  32  ;  65
[18,0,11]  ;  0  ;  0
[0,16,3]  ;  0  ;  0
[8,14,11]  ;  0  ;  0
[19,9,11]  ;  24  ;  14
[13,17,23]  ;  0  ;  0
[10,11,24]  ;  28  ;  25
[19,13,9]  ;  17  ;  2
[15,11,19]  ;  28  ;  15
[19,18,8]  ;  12  ;  3
[17,21,13]  ;  17  ;  4
[4,11,22]  ;  0  ;  0
[21,7,19]  ;  11  ;  2
[18,2,16]  ;  26  ;  4
[2,3,13]  ;  0  ;  0
[20,17,17]  ;  0  ;  0
[19,4,5]  ;  18  ;  3
[21,2,19]  ;  18  ;  3
[16,12,20]  ;  0  ;  0
[16,14,11]  ;  10  ;  0
[17,19,6]  ;  0  ;  0
[12,20,12]  ;  19  ;  6
[20,14,3]  ;  11  ;  1
[6,18,7]  ;  0  ;  0
[1,12,23]  ;  10  ;  1
[13,18,16]  ;  13  ;  2
[18,23,18]  ;  25  ;  10
[0,0,7]  ;  0  ;  0
[10,24,13]  ;  0  ;  0
[19,15,20]  ;  11  ;  1
[16,13,6]  ;  0  ;  0
[12,1,24]  ;  33  ;  26
[3,5,3]  ;  27  ;  19
[19,2,19]  ;  0  ;  0
[15,3,17]  ;  0  ;  0
[6,21,16]  ;  30  ;  10
[22,15,5]  ;  0  ;  0
[17,21,19]  ;  0  ;  0
[12,0,23]  ;  0  ;  0
[22,17,18]  ;  7  ;  0
[23,22,12]  ;  0  ;  0
[23,18,0]  ;  31  ;  28
[10,12,3]  ;  17  ;  4
[16,9,16]  ;  0  ;  0
[7,13,16]  ;  19  ;  4
[16,12,1]  ;  12  ;  1
[13,23,4]  ;  43  ;  125
[17,16,16]  ;  0  ;  0
[1,9,18]  ;  44  ;  141
[19,20,19]  ;  0  ;  0
[17,12,22]  ;  0  ;  0
[19,21,18]  ;  33  ;  45
[21,7,8]  ;  14  ;  2
[5,10,21]  ;  36  ;  53
[0,15,19]  ;  32  ;  20
[1,17,9]  ;  10  ;  2
[20,8,4]  ;  0  ;  0
[3,5,19]  ;  0  ;  0
[5,13,24]  ;  27  ;  3
[13,24,1]  ;  0  ;  0
[7,21,20]  ;  0  ;  0
[10,3,0]  ;  0  ;  0
[5,8,8]  ;  0  ;  0
[0,2,21]  ;  0  ;  0
[21,12,0]  ;  27  ;  11
[8,2,16]  ;  0  ;  0
[24,5,15]  ;  31  ;  55
[22,20,8]  ;  0  ;  0
[24,2,5]  ;  37  ;  85
[15,12,17]  ;  0  ;  0
[19,12,9]  ;  0  ;  0
[0,7,16]  ;  0  ;  0
[5,20,19]  ;  0  ;  0
[6,3,23]  ;  27  ;  30
[8,1,9]  ;  0  ;  0
[4,15,18]  ;  16  ;  5
[0,5,17]  ;  0  ;  0
[24,9,19]  ;  42  ;  116
[22,11,21]  ;  0  ;  0
[10,24,22]  ;  0  ;  0
[6,3,0]  ;  4  ;  0
[6,24,10]  ;  32  ;  21
[16,8,0]  ;  29  ;  26
[0,5,0]  ;  32  ;  47
[7,20,17]  ;  22  ;  8
[12,7,23]  ;  25  ;  9
[5,10,16]  ;  0  ;  0
[4,21,8]  ;  34  ;  41
[6,10,16]  ;  15  ;  2
[22,4,12]  ;  33  ;  50
[23,15,11]  ;  20  ;  9
[1,2,15]  ;  0  ;  0
[24,5,7]  ;  0  ;  0
[21,4,15]  ;  18  ;  5
[13,7,4]  ;  0  ;  0
[20,17,4]  ;  36  ;  92
[8,10,18]  ;  16  ;  5
[17,24,1]  ;  30  ;  37
[14,5,15]  ;  0  ;  0
[24,16,7]  ;  0  ;  0
[8,20,21]  ;  0  ;  0
[9,5,11]  ;  20  ;  7
[3,15,5]  ;  0  ;  0
[21,17,18]  ;  35  ;  45
[21,17,20]  ;  23  ;  4
[20,0,13]  ;  35  ;  67
[15,24,1]  ;  29  ;  7
[18,8,4]  ;  23  ;  9
[14,19,23]  ;  0  ;  0
[14,2,24]  ;  30  ;  25
[0,14,19]  ;  31  ;  24
[24,23,7]  ;  0  ;  0
[22,5,22]  ;  0  ;  0
[19,5,0]  ;  28  ;  13
[17,6,3]  ;  28  ;  27
[16,7,18]  ;  0  ;  0
[2,0,9]  ;  0  ;  0
[21,23,0]  ;  0  ;  0
[14,20,0]  ;  0  ;  0
[13,10,24]  ;  0  ;  0
[12,16,5]  ;  0  ;  0
[22,11,4]  ;  0  ;  0
[24,1,24]  ;  46  ;  49
[9,20,14]  ;  0  ;  0
[16,24,5]  ;  0  ;  0
[24,20,14]  ;  0  ;  0
[10,8,23]  ;  18  ;  4
[4,9,5]  ;  0  ;  0
[0,11,18]  ;  0  ;  0
[19,0,11]  ;  34  ;  56
[1,0,24]  ;  31  ;  21
[15,1,1]  ;  0  ;  0
[3,5,13]  ;  0  ;  0
[15,1,18]  ;  0  ;  0
[3,1,5]  ;  0  ;  0
[15,2,24]  ;  21  ;  7
[21,15,13]  ;  0  ;  0
[17,15,18]  ;  28  ;  24
[22,0,23]  ;  0  ;  0
[12,7,7]  ;  17  ;  3
[2,8,4]  ;  0  ;  0
[24,16,23]  ;  0  ;  0
[14,9,15]  ;  28  ;  31
[12,6,6]  ;  13  ;  1
[20,6,3]  ;  0  ;  0
[14,22,18]  ;  0  ;  0
[12,2,2]  ;  0  ;  0
[23,9,4]  ;  0  ;  0
[11,17,12]  ;  19  ;  7
[10,7,3]  ;  32  ;  55
[4,5,6]  ;  12  ;  2
[0,19,6]  ;  0  ;  0
[14,9,20]  ;  0  ;  0
[3,22,23]  ;  0  ;  0
[15,5,12]  ;  26  ;  26
[15,14,16]  ;  0  ;  0
[10,11,9]  ;  0  ;  0
[24,9,18]  ;  12  ;  2
[4,18,9]  ;  0  ;  0
[20,20,4]  ;  23  ;  8
[11,18,5]  ;  0  ;  0
[8,1,5]  ;  15  ;  4
[6,6,4]  ;  0  ;  0
[15,10,6]  ;  17  ;  6
[14,12,11]  ;  19  ;  7
[15,16,11]  ;  15  ;  4
[15,7,17]  ;  0  ;  0
[5,2,16]  ;  0  ;  0
[9,3,15]  ;  0  ;  0
[7,11,10]  ;  0  ;  0
[17,12,16]  ;  20  ;  7
[16,5,15]  ;  25  ;  10
[19,8,12]  ;  20  ;  9
[24,0,0]  ;  43  ;  98
[15,9,2]  ;  0  ;  0
[15,21,14]  ;  0  ;  0
[22,16,1]  ;  0  ;  0
[21,16,15]  ;  15  ;  1
[3,20,22]  ;  28  ;  19
[21,10,21]  ;  0  ;  0
[13,7,9]  ;  21  ;  7
[24,10,5]  ;  21  ;  7
[18,11,14]  ;  0  ;  0
[10,23,16]  ;  30  ;  49
[8,0,6]  ;  32  ;  21
[11,2,11]  ;  13  ;  1
[16,2,5]  ;  28  ;  33
[4,9,14]  ;  0  ;  0
[21,12,4]  ;  0  ;  0
[5,18,13]  ;  0  ;  0
[20,8,24]  ;  32  ;  60
[7,22,13]  ;  0  ;  0
[9,2,14]  ;  40  ;  74
[23,22,4]  ;  30  ;  20
[23,5,3]  ;  25  ;  8
[9,12,21]  ;  8  ;  0
[12,13,14]  ;  18  ;  6
[11,11,3]  ;  0  ;  0
[16,15,18]  ;  20  ;  8
[5,21,12]  ;  29  ;  11
[19,1,3]  ;  0  ;  0
[20,22,21]  ;  0  ;  0
[19,22,7]  ;  0  ;  0
[8,21,9]  ;  13  ;  1
[10,2,17]  ;  0  ;  0
[22,5,13]  ;  29  ;  21
[12,1,6]  ;  0  ;  0
[4,1,11]  ;  0  ;  0
[6,10,2]  ;  36  ;  133
[13,9,23]  ;  0  ;  0
[14,11,4]  ;  10  ;  2
[13,3,9]  ;  25  ;  12
[5,4,20]  ;  0  ;  0
[20,4,18]  ;  29  ;  15
[1,17,24]  ;  0  ;  0
[6,6,18]  ;  25  ;  17
[12,14,23]  ;  16  ;  3
[9,3,23]  ;  0  ;  0
[15,9,15]  ;  0  ;  0
[15,16,8]  ;  18  ;  5
[19,0,13]  ;  0  ;  0
[24,18,13]  ;  24  ;  11
[19,5,22]  ;  0  ;  0
[23,16,12]  ;  0  ;  0
[24,23,20]  ;  17  ;  3
[24,11,5]  ;  45  ;  120
[22,7,8]  ;  3  ;  1
[4,10,21]  ;  46  ;  151
[23,15,15]  ;  21  ;  7
[2,2,14]  ;  37  ;  54
[4,9,10]  ;  20  ;  7
[5,10,13]  ;  0  ;  0
[6,24,11]  ;  26  ;  9
[9,9,11]  ;  28  ;  21
[4,17,8]  ;  15  ;  2
[19,19,22]  ;  0  ;  0
[2,15,9]  ;  0  ;  0
[11,2,24]  ;  8  ;  0
[0,24,17]  ;  0  ;  0
[15,19,7]  ;  0  ;  0
[21,14,18]  ;  29  ;  14
[7,7,19]  ;  0  ;  0
[19,16,16]  ;  9  ;  1
[18,9,16]  ;  0  ;  0
[19,21,23]  ;  0  ;  0
[0,3,23]  ;  0  ;  0
[5,17,17]  ;  29  ;  26
[21,21,7]  ;  30  ;  13
[9,6,12]  ;  23  ;  16
[4,11,4]  ;  6  ;  0
[0,11,22]  ;  45  ;  99
[20,19,7]  ;  0  ;  0
[14,20,4]  ;  33  ;  44
[16,0,1]  ;  0  ;  0
[5,15,14]  ;  0  ;  0
[11,7,14]  ;  0  ;  0
[3,7,12]  ;  0  ;  0
[7,16,10]  ;  18  ;  5
[15,20,17]  ;  25  ;  13
[20,9,8]  ;  0  ;  0
[0,13,15]  ;  15  ;  4
[6,19,10]  ;  17  ;  3
[0,20,22]  ;  0  ;  0
[19,6,11]  ;  0  ;  0
[4,7,8]  ;  27  ;  12
[10,15,20]  ;  0  ;  0
[6,1,23]  ;  45  ;  197
[6,5,9]  ;  35  ;  112
[18,16,12]  ;  27  ;  34
[22,6,13]  ;  43  ;  146
[4,6,8]  ;  40  ;  114
[18,15,11]  ;  20  ;  9
[15,2,21]  ;  27  ;  15
[14,16,10]  ;  0  ;  0
[22,9,16]  ;  17  ;  3
[6,3,15]  ;  0  ;  0
[23,2,2]  ;  44  ;  177
[20,24,8]  ;  34  ;  39
[15,17,7]  ;  18  ;  4
[17,23,19]  ;  0  ;  0
[22,3,6]  ;  0  ;  0
[0,23,8]  ;  0  ;  0
[2,16,1]  ;  0  ;  0
[14,22,14]  ;  14  ;  3
[0,23,3]  ;  28  ;  18
[6,1,18]  ;  12  ;  2
[5,18,14]  ;  17  ;  5
[10,16,22]  ;  0  ;  0
[12,1,19]  ;  27  ;  30
[4,15,23]  ;  11  ;  1
[9,21,7]  ;  16  ;  2
[20,2,0]  ;  0  ;  0
[22,5,2]  ;  0  ;  0
[13,9,13]  ;  0  ;  0
[14,0,19]  ;  0  ;  0
[1,15,24]  ;  0  ;  0
[19,4,10]  ;  35  ;  67
[0,13,2]  ;  0  ;  0
[9,1,13]  ;  0  ;  0
[3,12,3]  ;  0  ;  0
[17,9,21]  ;  18  ;  7
[6,21,19]  ;  0  ;  0
[3,11,15]  ;  0  ;  0
[22,23,23]  ;  0  ;  0
[11,0,3]  ;  45  ;  145
[14,21,14]  ;  0  ;  0
[7,16,1]  ;  0  ;  0
[24,22,10]  ;  0  ;  0
[9,19,0]  ;  7  ;  0
[7,23,22]  ;  20  ;  6
[1,19,17]  ;  0  ;  0
[22,17,8]  ;  0  ;  0
[8,8,18]  ;  0  ;  0
[12,16,8]  ;  0  ;  0
[16,13,23]  ;  1  ;  0
[8,17,6]  ;  14  ;  3
[21,6,6]  ;  0  ;  0
[3,19,0]  ;  0  ;  0
[0,14,14]  ;  0  ;  0
[18,24,5]  ;  29  ;  15
[10,4,17]  ;  0  ;  0
[16,10,19]  ;  0  ;  0
[24,5,12]  ;  0  ;  0
[13,13,19]  ;  0  ;  0
[14,13,20]  ;  30  ;  24
[8,22,22]  ;  0  ;  0
[6,23,19]  ;  0  ;  0
[2,19,23]  ;  9  ;  1
[0,15,20]  ;  0  ;  0
[20,1,1]  ;  0  ;  0
[9,15,11]  ;  0  ;  0
[17,7,0]  ;  0  ;  0
[20,11,24]  ;  0  ;  0
[8,13,2]  ;  0  ;  0
[3,19,19]  ;  0  ;  0
[10,9,10]  ;  20  ;  3
[21,3,17]  ;  0  ;  0
[16,21,18]  ;  0  ;  0
[3,23,9]  ;  34  ;  70
[5,7,1]  ;  32  ;  37
[15,8,8]  ;  0  ;  0
[23,4,11]  ;  0  ;  0
[5,5,6]  ;  27  ;  32
[18,17,1]  ;  34  ;  24
[1,1,19]  ;  0  ;  0
[3,2,14]  ;  39  ;  59
[11,7,10]  ;  0  ;  0
[16,18,7]  ;  0  ;  0
[12,5,21]  ;  0  ;  0
[4,4,22]  ;  26  ;  11
[22,6,24]  ;  40  ;  86
[2,2,16]  ;  37  ;  95
[19,19,24]  ;  26  ;  11
[21,15,9]  ;  0  ;  0
[17,0,19]  ;  48  ;  92
[17,5,16]  ;  24  ;  16
[23,2,14]  ;  0  ;  0
[12,11,17]  ;  0  ;  0
[0,20,3]  ;  20  ;  5
[11,20,5]  ;  0  ;  0
[10,0,6]  ;  24  ;  17
[8,21,7]  ;  21  ;  4
[4,9,11]  ;  0  ;  0
[22,15,24]  ;  0  ;  0
[5,15,0]  ;  0  ;  0
[14,8,1]  ;  23  ;  12
[22,22,19]  ;  0  ;  0
[10,5,17]  ;  0  ;  0
[8,3,1]  ;  0  ;  0
[11,22,14]  ;  0  ;  0
[6,1,22]  ;  46  ;  171
[12,13,2]  ;  0  ;  0
[16,15,20]  ;  0  ;  0
[22,0,0]  ;  46  ;  170
[0,13,0]  ;  25  ;  19
[23,16,11]  ;  0  ;  0
[7,6,24]  ;  0  ;  0
[0,10,8]  ;  27  ;  22
[12,18,10]  ;  24  ;  12
[23,19,2]  ;  0  ;  0
[20,13,9]  ;  0  ;  0
[21,19,8]  ;  25  ;  19
[0,10,0]  ;  0  ;  0
[4,0,6]  ;  25  ;  15
[24,8,1]  ;  26  ;  5
[7,18,2]  ;  0  ;  0
[8,3,21]  ;  0  ;  0
[8,0,8]  ;  0  ;  0
[1,18,10]  ;  0  ;  0
[13,22,7]  ;  9  ;  0
[14,8,6]  ;  28  ;  32
[17,0,9]  ;  0  ;  0
[13,20,15]  ;  0  ;  0
[18,17,18]  ;  0  ;  0
[9,9,21]  ;  0  ;  0
[8,14,10]  ;  0  ;  0
[0,10,2]  ;  0  ;  0
[11,9,24]  ;  0  ;  0
[10,9,18]  ;  0  ;  0
[15,10,1]  ;  0  ;  0
[1,8,1]  ;  0  ;  0
[6,15,4]  ;  34  ;  74
[13,7,20]  ;  8  ;  1
[2,11,20]  ;  14  ;  2
[6,11,6]  ;  0  ;  0
[1,22,5]  ;  0  ;  0
[10,9,23]  ;  0  ;  0
[14,9,0]  ;  0  ;  0
[24,20,2]  ;  40  ;  86
[13,18,20]  ;  25  ;  16
[23,1,23]  ;  48  ;  110
[18,12,4]  ;  0  ;  0
[4,9,1]  ;  0  ;  0
[6,16,0]  ;  27  ;  23
[13,5,2]  ;  0  ;  0
[12,12,4]  ;  14  ;  1
[1,4,13]  ;  26  ;  11
[4,13,18]  ;  22  ;  4
[7,12,22]  ;  0  ;  0
[19,22,0]  ;  12  ;  2
[8,18,3]  ;  0  ;  0
[5,4,9]  ;  0  ;  0
[4,15,11]  ;  7  ;  0
[13,9,12]  ;  13  ;  3
[11,14,9]  ;  0  ;  0
[9,14,15]  ;  0  ;  0
[21,17,9]  ;  24  ;  13
[5,24,4]  ;  0  ;  0
[6,0,8]  ;  0  ;  0
[2,15,10]  ;  0  ;  0
[12,12,0]  ;  0  ;  0
[9,15,24]  ;  0  ;  0
[9,10,21]  ;  0  ;  0
[0,2,9]  ;  35  ;  65
[3,7,18]  ;  0  ;  0
[5,7,22]  ;  17  ;  2
[8,12,2]  ;  0  ;  0
[23,2,17]  ;  26  ;  12
[20,20,9]  ;  20  ;  6
[24,19,23]  ;  0  ;  0
[22,17,13]  ;  40  ;  107
[10,15,23]  ;  6  ;  0
[6,6,15]  ;  15  ;  4
[3,20,21]  ;  31  ;  50
[1,5,22]  ;  31  ;  20
[24,11,13]  ;  33  ;  51
[6,8,7]  ;  20  ;  9
[1,4,19]  ;  0  ;  0
[9,6,1]  ;  0  ;  0
[11,15,3]  ;  29  ;  31
[1,23,21]  ;  47  ;  225
[23,1,12]  ;  0  ;  0
[21,0,22]  ;  18  ;  2
[5,11,13]  ;  0  ;  0
[6,3,11]  ;  11  ;  1
[24,2,14]  ;  47  ;  118
[14,17,21]  ;  0  ;  0
[14,24,11]  ;  0  ;  0
[9,22,12]  ;  0  ;  0
[3,17,13]  ;  0  ;  0
[2,12,5]  ;  0  ;  0
[17,7,11]  ;  17  ;  3
[20,22,20]  ;  18  ;  1
[7,12,9]  ;  24  ;  13
[18,24,3]  ;  35  ;  31
[1,12,19]  ;  17  ;  2
[2,12,23]  ;  18  ;  5
[14,13,5]  ;  0  ;  0
[21,21,11]  ;  0  ;  0
[4,9,19]  ;  12  ;  3
[14,7,15]  ;  0  ;  0
[0,10,10]  ;  0  ;  0
[4,6,0]  ;  0  ;  0
[9,21,9]  ;  0  ;  0
[16,12,21]  ;  32  ;  59
[9,24,1]  ;  0  ;  0
[13,6,7]  ;  14  ;  3
[4,5,19]  ;  0  ;  0
[14,8,21]  ;  0  ;  0
[6,23,5]  ;  0  ;  0
[19,7,4]  ;  0  ;  0
[20,23,23]  ;  27  ;  30
[1,0,9]  ;  0  ;  0
[11,19,2]  ;  0  ;  0
[23,9,10]  ;  0  ;  0
[14,8,11]  ;  16  ;  4
[10,15,18]  ;  0  ;  0
[24,5,16]  ;  41  ;  91
[11,1,20]  ;  0  ;  0
[12,19,14]  ;  18  ;  5
[12,0,15]  ;  0  ;  0
[11,22,9]  ;  8  ;  1
[9,20,6]  ;  33  ;  36
[10,1,22]  ;  0  ;  0
[9,24,12]  ;  0  ;  0
[21,2,23]  ;  38  ;  34
[11,15,2]  ;  0  ;  0
[6,23,1]  ;  47  ;  200
[0,7,21]  ;  0  ;  0
[16,15,1]  ;  0  ;  0
[6,11,15]  ;  31  ;  73
[24,0,15]  ;  0  ;  0
[18,19,12]  ;  0  ;  0
[6,5,19]  ;  25  ;  18
[0,6,10]  ;  0  ;  0
[1,2,18]  ;  0  ;  0
[2,22,3]  ;  24  ;  7
[10,4,3]  ;  0  ;  0
[4,15,6]  ;  17  ;  6
[8,8,19]  ;  0  ;  0
[18,23,3]  ;  0  ;  0
[4,15,5]  ;  10  ;  0
[21,22,19]  ;  0  ;  0
[23,19,9]  ;  23  ;  7
[22,23,15]  ;  0  ;  0
[3,16,9]  ;  12  ;  2
[18,12,10]  ;  16  ;  3
[3,11,8]  ;  0  ;  0
[7,18,8]  ;  11  ;  1
[2,0,11]  ;  44  ;  96
[23,19,10]  ;  0  ;  0
[8,22,7]  ;  0  ;  0
[7,11,9]  ;  22  ;  5
[23,16,6]  ;  18  ;  3
[8,3,13]  ;  15  ;  2
[1,2,10]  ;  0  ;  0
[6,13,20]  ;  0  ;  0
[20,5,21]  ;  0  ;  0
[0,5,7]  ;  0  ;  0
[12,17,20]  ;  12  ;  2
[12,5,12]  ;  0  ;  0
[16,12,7]  ;  31  ;  39
[23,22,6]  ;  0  ;  0
[6,19,13]  ;  24  ;  15
[13,6,18]  ;  0  ;  0
[17,1,16]  ;  0  ;  0
[15,0,22]  ;  0  ;  0
[12,12,1]  ;  0  ;  0
[6,20,6]  ;  0  ;  0
[17,10,15]  ;  15  ;  3
[4,15,14]  ;  0  ;  0
[21,0,4]  ;  18  ;  2
[1,1,12]  ;  0  ;  0
[1,5,15]  ;  0  ;  0
[23,12,13]  ;  30  ;  32
[12,17,22]  ;  0  ;  0
[0,3,6]  ;  26  ;  12
[8,24,20]  ;  19  ;  2
[15,16,3]  ;  0  ;  0
[13,4,0]  ;  39  ;  92
[2,23,18]  ;  27  ;  6
[4,20,7]  ;  0  ;  0
[11,5,20]  ;  29  ;  36
[22,4,0]  ;  21  ;  9
[20,9,1]  ;  22  ;  5
[7,6,3]  ;  29  ;  22
[0,22,13]  ;  42  ;  81
[24,18,0]  ;  0  ;  0
[0,21,6]  ;  14  ;  4
[6,11,9]  ;  24  ;  11
[11,6,21]  ;  0  ;  0
[8,15,4]  ;  23  ;  21
[5,16,2]  ;  42  ;  176
[10,15,12]  ;  0  ;  0
[1,2,5]  ;  42  ;  121
[24,23,10]  ;  0  ;  0
[11,13,17]  ;  0  ;  0
[7,15,12]  ;  0  ;  0
[20,17,18]  ;  0  ;  0
[17,19,0]  ;  30  ;  75
[10,11,16]  ;  16  ;  4
[5,9,11]  ;  27  ;  23
[13,15,18]  ;  0  ;  0
[11,21,18]  ;  34  ;  55
[14,23,12]  ;  35  ;  59
[10,0,0]  ;  0  ;  0
[17,8,12]  ;  0  ;  0
[13,5,7]  ;  0  ;  0
