------ Execution Data ------ 

Tamanho do Cubo: 20x20x20
N° de Células: 8000
Células Bloqueadas: 2000 (25%)
Número de Rotas (Start- Goal): 5000

 Block   ;G(n) ;Tempo (ms) 
[9,0,7]  ;  21  ;  41
[2,11,2]  ;  0  ;  0
[9,1,1]  ;  22  ;  30
[1,5,10]  ;  21  ;  17
[19,17,8]  ;  20  ;  9
[10,2,2]  ;  15  ;  7
[7,2,12]  ;  14  ;  11
[4,14,14]  ;  0  ;  0
[16,12,15]  ;  19  ;  6
[12,17,2]  ;  10  ;  3
[17,18,7]  ;  26  ;  48
[4,7,3]  ;  0  ;  0
[9,1,4]  ;  15  ;  7
[0,13,5]  ;  0  ;  0
[11,13,3]  ;  21  ;  29
[0,10,7]  ;  29  ;  76
[7,17,17]  ;  0  ;  0
[5,8,3]  ;  0  ;  0
[3,1,8]  ;  27  ;  53
[1,16,6]  ;  0  ;  0
[18,7,14]  ;  0  ;  0
[16,11,4]  ;  0  ;  0
[12,8,17]  ;  14  ;  4
[9,6,4]  ;  13  ;  10
[7,7,19]  ;  26  ;  39
[5,0,15]  ;  0  ;  0
[14,4,18]  ;  0  ;  0
[2,11,5]  ;  22  ;  27
[1,4,10]  ;  25  ;  55
[0,6,12]  ;  16  ;  16
[13,11,16]  ;  0  ;  0
[13,0,11]  ;  0  ;  0
[11,0,8]  ;  0  ;  0
[11,8,13]  ;  10  ;  3
[6,4,16]  ;  0  ;  0
[17,5,9]  ;  0  ;  0
[7,11,15]  ;  13  ;  8
[9,6,10]  ;  14  ;  11
[18,12,13]  ;  15  ;  4
[6,3,7]  ;  9  ;  3
[16,18,9]  ;  24  ;  26
[8,14,17]  ;  22  ;  44
[0,18,5]  ;  43  ;  323
[13,11,13]  ;  0  ;  0
[6,1,9]  ;  19  ;  32
[18,12,3]  ;  26  ;  50
[14,11,12]  ;  16  ;  9
[13,14,14]  ;  23  ;  73
[19,10,10]  ;  0  ;  0
[17,18,0]  ;  0  ;  0
[2,12,17]  ;  0  ;  0
[19,1,13]  ;  0  ;  0
[19,15,5]  ;  29  ;  109
[11,8,3]  ;  25  ;  45
[15,7,0]  ;  6  ;  1
[12,7,2]  ;  0  ;  0
[11,3,16]  ;  12  ;  7
[10,10,13]  ;  0  ;  0
[12,19,6]  ;  9  ;  2
[13,7,10]  ;  0  ;  0
[7,12,10]  ;  26  ;  62
[16,8,11]  ;  0  ;  0
[14,0,7]  ;  0  ;  0
[3,3,7]  ;  0  ;  0
[2,6,5]  ;  6  ;  1
[9,4,16]  ;  0  ;  0
[8,1,0]  ;  0  ;  0
[18,8,19]  ;  30  ;  44
[8,13,17]  ;  23  ;  18
[0,4,7]  ;  0  ;  0
[12,8,15]  ;  7  ;  3
[5,1,11]  ;  0  ;  0
[15,10,17]  ;  0  ;  0
[18,15,12]  ;  0  ;  0
[18,14,5]  ;  19  ;  21
[18,1,10]  ;  0  ;  0
[6,15,0]  ;  0  ;  0
[2,3,13]  ;  0  ;  0
[14,0,2]  ;  30  ;  118
[14,12,9]  ;  10  ;  4
[16,9,19]  ;  17  ;  20
[10,1,6]  ;  29  ;  64
[11,7,7]  ;  14  ;  8
[0,14,17]  ;  0  ;  0
[15,8,14]  ;  0  ;  0
[9,2,15]  ;  0  ;  0
[11,18,19]  ;  13  ;  3
[11,18,2]  ;  16  ;  20
[18,6,10]  ;  0  ;  0
[11,2,18]  ;  0  ;  0
[7,0,12]  ;  23  ;  24
[16,17,14]  ;  31  ;  144
[18,4,8]  ;  34  ;  149
[3,5,6]  ;  10  ;  5
[11,12,14]  ;  0  ;  0
[8,14,3]  ;  13  ;  7
[3,9,3]  ;  0  ;  0
[17,13,8]  ;  34  ;  138
[5,1,0]  ;  0  ;  0
[16,16,19]  ;  8  ;  3
[12,17,15]  ;  13  ;  10
[12,14,18]  ;  21  ;  22
[1,19,2]  ;  0  ;  0
[4,12,2]  ;  0  ;  0
[3,4,8]  ;  0  ;  0
[4,1,2]  ;  49  ;  362
[5,15,16]  ;  19  ;  11
[14,6,14]  ;  17  ;  18
[3,1,10]  ;  0  ;  0
[1,0,13]  ;  0  ;  0
[1,18,6]  ;  27  ;  27
[19,2,8]  ;  15  ;  6
[16,12,1]  ;  27  ;  91
[5,3,0]  ;  0  ;  0
[5,0,16]  ;  28  ;  56
[13,16,7]  ;  0  ;  0
[12,1,7]  ;  19  ;  20
[15,16,3]  ;  0  ;  0
[4,15,17]  ;  0  ;  0
[0,3,1]  ;  22  ;  31
[16,11,0]  ;  9  ;  4
[6,10,7]  ;  9  ;  3
[7,17,1]  ;  0  ;  0
[12,2,6]  ;  14  ;  4
[17,19,8]  ;  29  ;  86
[8,2,16]  ;  0  ;  0
[2,11,4]  ;  0  ;  0
[2,6,12]  ;  0  ;  0
[19,2,10]  ;  24  ;  48
[11,11,9]  ;  15  ;  11
[2,18,15]  ;  0  ;  0
[0,15,16]  ;  27  ;  80
[5,13,18]  ;  19  ;  19
[2,15,8]  ;  0  ;  0
[9,11,11]  ;  5  ;  1
[15,13,8]  ;  0  ;  0
[2,2,2]  ;  0  ;  0
[1,16,3]  ;  0  ;  0
[16,4,14]  ;  0  ;  0
[11,0,17]  ;  27  ;  45
[3,9,19]  ;  0  ;  0
[17,5,12]  ;  14  ;  7
[6,10,16]  ;  0  ;  0
[13,13,6]  ;  0  ;  0
[19,17,0]  ;  0  ;  0
[10,13,12]  ;  0  ;  0
[6,0,19]  ;  15  ;  6
[12,17,4]  ;  27  ;  50
[15,18,9]  ;  13  ;  2
[13,12,6]  ;  0  ;  0
[2,5,14]  ;  0  ;  0
[13,7,11]  ;  0  ;  0
[6,9,13]  ;  19  ;  19
[2,2,9]  ;  31  ;  97
[15,6,8]  ;  0  ;  0
[0,2,13]  ;  41  ;  235
[17,8,9]  ;  0  ;  0
[15,4,14]  ;  23  ;  46
[19,15,4]  ;  0  ;  0
[7,1,5]  ;  31  ;  106
[16,10,6]  ;  0  ;  0
[1,4,7]  ;  0  ;  0
[14,10,19]  ;  0  ;  0
[19,15,15]  ;  34  ;  167
[12,0,9]  ;  0  ;  0
[3,13,17]  ;  0  ;  0
[5,13,15]  ;  0  ;  0
[7,8,1]  ;  14  ;  11
[14,15,11]  ;  0  ;  0
[6,3,3]  ;  14  ;  10
[17,10,15]  ;  0  ;  0
[17,10,17]  ;  26  ;  50
[11,9,12]  ;  0  ;  0
[17,7,1]  ;  31  ;  87
[11,7,16]  ;  16  ;  9
[15,5,13]  ;  0  ;  0
[14,5,1]  ;  0  ;  0
[14,18,0]  ;  27  ;  31
[12,2,14]  ;  24  ;  53
[19,1,1]  ;  27  ;  34
[17,0,5]  ;  16  ;  3
[3,13,0]  ;  14  ;  2
[13,0,9]  ;  0  ;  0
[8,17,12]  ;  0  ;  0
[13,9,19]  ;  0  ;  0
[2,17,11]  ;  8  ;  2
[5,0,4]  ;  0  ;  0
[0,11,5]  ;  12  ;  6
[2,12,6]  ;  25  ;  38
[10,0,12]  ;  0  ;  0
[18,3,12]  ;  24  ;  55
[18,4,14]  ;  0  ;  0
[10,6,12]  ;  0  ;  0
[11,12,8]  ;  21  ;  24
[2,0,13]  ;  0  ;  0
[0,3,0]  ;  9  ;  1
[16,16,10]  ;  24  ;  61
[5,17,14]  ;  9  ;  3
[3,18,0]  ;  26  ;  72
[8,17,13]  ;  36  ;  156
[7,3,15]  ;  23  ;  122
[6,17,4]  ;  16  ;  14
[9,2,17]  ;  16  ;  8
[2,13,2]  ;  0  ;  0
[8,10,0]  ;  0  ;  0
[8,17,17]  ;  7  ;  2
[3,14,16]  ;  0  ;  0
[14,14,16]  ;  1  ;  0
[14,12,10]  ;  15  ;  7
[11,6,3]  ;  0  ;  0
[19,18,18]  ;  22  ;  16
[0,14,9]  ;  0  ;  0
[6,5,7]  ;  0  ;  0
[6,8,4]  ;  7  ;  1
[13,1,10]  ;  8  ;  2
[2,15,0]  ;  0  ;  0
[16,16,17]  ;  0  ;  0
[0,13,7]  ;  0  ;  0
[2,0,2]  ;  10  ;  4
[17,10,16]  ;  0  ;  0
[13,8,18]  ;  34  ;  149
[6,11,2]  ;  28  ;  70
[16,0,5]  ;  27  ;  49
[3,11,0]  ;  24  ;  65
[2,19,19]  ;  42  ;  343
[18,11,17]  ;  0  ;  0
[19,12,3]  ;  0  ;  0
[5,2,14]  ;  0  ;  0
[2,14,14]  ;  28  ;  44
[10,19,18]  ;  14  ;  5
[17,11,9]  ;  0  ;  0
[1,9,18]  ;  9  ;  2
[16,16,12]  ;  0  ;  0
[1,1,19]  ;  15  ;  11
[16,13,11]  ;  17  ;  18
[15,1,14]  ;  28  ;  122
[7,14,16]  ;  29  ;  122
[15,9,10]  ;  0  ;  0
[14,4,0]  ;  32  ;  83
[8,4,9]  ;  15  ;  8
[17,15,17]  ;  0  ;  0
[7,4,16]  ;  22  ;  45
[18,9,5]  ;  22  ;  34
[1,10,1]  ;  0  ;  0
[8,0,14]  ;  0  ;  0
[11,1,19]  ;  6  ;  1
[3,15,7]  ;  0  ;  0
[4,1,0]  ;  0  ;  0
[4,14,2]  ;  13  ;  5
[11,13,16]  ;  9  ;  4
[17,10,1]  ;  0  ;  0
[16,13,17]  ;  0  ;  0
[11,5,18]  ;  0  ;  0
[9,12,19]  ;  0  ;  0
[10,13,11]  ;  0  ;  0
[16,9,11]  ;  0  ;  0
[17,10,19]  ;  0  ;  0
[1,10,8]  ;  24  ;  38
[12,14,6]  ;  26  ;  39
[17,17,17]  ;  0  ;  0
[1,8,6]  ;  0  ;  0
[15,2,17]  ;  11  ;  3
[10,2,6]  ;  0  ;  0
[15,13,7]  ;  13  ;  3
[12,2,11]  ;  0  ;  0
[1,3,1]  ;  0  ;  0
[6,4,15]  ;  0  ;  0
[7,5,10]  ;  0  ;  0
[4,18,3]  ;  31  ;  116
[5,14,4]  ;  20  ;  21
[0,3,7]  ;  19  ;  29
[14,18,1]  ;  0  ;  0
[14,7,16]  ;  24  ;  43
[18,0,11]  ;  0  ;  0
[12,13,3]  ;  6  ;  2
[18,5,18]  ;  0  ;  0
[19,3,9]  ;  0  ;  0
[14,3,18]  ;  26  ;  33
[13,17,9]  ;  0  ;  0
[4,2,6]  ;  13  ;  4
[10,19,19]  ;  0  ;  0
[14,14,18]  ;  0  ;  0
[4,11,17]  ;  0  ;  0
[6,12,18]  ;  0  ;  0
[16,5,12]  ;  15  ;  11
[6,13,17]  ;  21  ;  24
[0,15,18]  ;  20  ;  6
[15,4,9]  ;  12  ;  9
[6,12,13]  ;  27  ;  77
[16,3,3]  ;  0  ;  0
[18,13,4]  ;  26  ;  20
[19,19,3]  ;  21  ;  46
[5,2,0]  ;  19  ;  17
[10,16,5]  ;  21  ;  16
[10,7,1]  ;  0  ;  0
[2,18,5]  ;  7  ;  1
[14,11,19]  ;  26  ;  84
[9,17,10]  ;  0  ;  0
[0,5,8]  ;  17  ;  4
[15,16,7]  ;  0  ;  0
[12,9,8]  ;  0  ;  0
[16,18,16]  ;  29  ;  65
[5,0,9]  ;  0  ;  0
[13,18,14]  ;  10  ;  2
[17,12,13]  ;  6  ;  2
[7,8,15]  ;  0  ;  0
[7,1,17]  ;  35  ;  125
[2,0,6]  ;  0  ;  0
[13,9,6]  ;  0  ;  0
[15,1,11]  ;  20  ;  28
[8,9,14]  ;  24  ;  54
[18,11,0]  ;  38  ;  192
[17,11,13]  ;  16  ;  14
[11,0,4]  ;  17  ;  16
[17,16,13]  ;  16  ;  15
[8,1,19]  ;  20  ;  20
[0,11,12]  ;  19  ;  12
[17,5,5]  ;  23  ;  40
[12,0,4]  ;  0  ;  0
[9,8,4]  ;  0  ;  0
[14,8,19]  ;  0  ;  0
[12,8,12]  ;  13  ;  7
[7,14,1]  ;  7  ;  1
[10,11,5]  ;  0  ;  0
[19,18,11]  ;  32  ;  132
[0,14,18]  ;  0  ;  0
[13,17,6]  ;  9  ;  1
[17,13,6]  ;  0  ;  0
[5,5,6]  ;  24  ;  47
[0,4,5]  ;  0  ;  0
[4,8,12]  ;  0  ;  0
[12,14,14]  ;  0  ;  0
[19,16,16]  ;  41  ;  262
[11,4,8]  ;  19  ;  25
[6,8,8]  ;  23  ;  45
[11,7,10]  ;  17  ;  14
[18,15,0]  ;  18  ;  24
[9,7,12]  ;  14  ;  10
[13,4,6]  ;  21  ;  26
[16,19,18]  ;  0  ;  0
[9,19,10]  ;  26  ;  69
[12,14,3]  ;  0  ;  0
[6,7,6]  ;  0  ;  0
[11,11,1]  ;  0  ;  0
[15,9,1]  ;  16  ;  15
[2,7,18]  ;  0  ;  0
[8,4,15]  ;  23  ;  52
[5,12,7]  ;  17  ;  11
[10,18,6]  ;  0  ;  0
[11,12,13]  ;  0  ;  0
[1,17,17]  ;  0  ;  0
[10,0,15]  ;  17  ;  14
[18,13,2]  ;  0  ;  0
[3,4,11]  ;  28  ;  71
[16,12,5]  ;  0  ;  0
[1,17,19]  ;  2  ;  0
[9,6,0]  ;  29  ;  81
[16,18,13]  ;  13  ;  2
[7,18,5]  ;  34  ;  118
[14,4,8]  ;  18  ;  9
[6,18,19]  ;  24  ;  39
[1,17,12]  ;  14  ;  2
[18,11,16]  ;  26  ;  36
[10,19,13]  ;  36  ;  152
[9,10,14]  ;  14  ;  6
[16,13,9]  ;  18  ;  16
[13,18,17]  ;  0  ;  0
[1,5,0]  ;  0  ;  0
[10,15,13]  ;  14  ;  7
[16,2,11]  ;  0  ;  0
[6,2,4]  ;  0  ;  0
[9,6,5]  ;  0  ;  0
[18,2,19]  ;  14  ;  3
[9,8,7]  ;  8  ;  1
[13,6,5]  ;  23  ;  43
[17,17,3]  ;  24  ;  62
[0,6,14]  ;  0  ;  0
[17,17,9]  ;  0  ;  0
[14,13,18]  ;  25  ;  57
[1,15,15]  ;  23  ;  51
[19,3,19]  ;  14  ;  9
[17,0,18]  ;  19  ;  20
[5,3,17]  ;  26  ;  29
[3,3,5]  ;  0  ;  0
[7,16,4]  ;  16  ;  12
[7,16,6]  ;  13  ;  5
[13,14,3]  ;  0  ;  0
[18,19,10]  ;  21  ;  42
[3,19,6]  ;  12  ;  5
[17,0,7]  ;  8  ;  1
[10,15,18]  ;  15  ;  10
[19,18,15]  ;  18  ;  10
[18,9,3]  ;  3  ;  0
[15,13,11]  ;  0  ;  0
[5,4,0]  ;  0  ;  0
[18,3,16]  ;  0  ;  0
[15,11,15]  ;  18  ;  26
[2,3,8]  ;  0  ;  0
[4,0,15]  ;  0  ;  0
[0,13,1]  ;  15  ;  8
[7,19,5]  ;  17  ;  15
[8,17,7]  ;  19  ;  24
[10,16,4]  ;  0  ;  0
[4,11,6]  ;  0  ;  0
[7,10,11]  ;  7  ;  1
[10,3,3]  ;  0  ;  0
[13,1,3]  ;  0  ;  0
[6,17,8]  ;  0  ;  0
[8,9,15]  ;  13  ;  6
[7,17,15]  ;  0  ;  0
[8,11,16]  ;  0  ;  0
[2,10,5]  ;  11  ;  6
[2,14,19]  ;  20  ;  16
[0,17,3]  ;  28  ;  56
[3,8,7]  ;  0  ;  0
[1,9,12]  ;  0  ;  0
[7,0,19]  ;  30  ;  69
[14,5,3]  ;  17  ;  23
[12,12,8]  ;  15  ;  8
[4,9,3]  ;  34  ;  132
[19,3,17]  ;  28  ;  83
[8,12,11]  ;  19  ;  29
[1,7,4]  ;  0  ;  0
[1,1,2]  ;  0  ;  0
[13,17,17]  ;  21  ;  41
[0,1,5]  ;  0  ;  0
[4,11,1]  ;  15  ;  10
[1,1,12]  ;  35  ;  213
[7,6,0]  ;  0  ;  0
[8,0,5]  ;  23  ;  39
[3,17,10]  ;  13  ;  7
[10,16,17]  ;  17  ;  8
[3,8,8]  ;  0  ;  0
[10,10,5]  ;  0  ;  0
[1,11,13]  ;  9  ;  1
[18,1,17]  ;  0  ;  0
[10,11,7]  ;  0  ;  0
[3,2,8]  ;  0  ;  0
[6,9,11]  ;  18  ;  23
[7,5,4]  ;  0  ;  0
[9,1,14]  ;  26  ;  69
[5,2,19]  ;  6  ;  1
[13,7,9]  ;  14  ;  11
[15,11,16]  ;  10  ;  2
[17,2,16]  ;  31  ;  134
[9,13,1]  ;  22  ;  55
[12,17,19]  ;  18  ;  12
[4,16,16]  ;  19  ;  20
[18,0,10]  ;  41  ;  208
[12,1,5]  ;  26  ;  49
[12,8,8]  ;  16  ;  16
[12,19,5]  ;  0  ;  0
[14,3,7]  ;  12  ;  9
[11,10,7]  ;  0  ;  0
[10,4,9]  ;  13  ;  8
[7,0,14]  ;  28  ;  71
[17,16,2]  ;  26  ;  48
[4,6,15]  ;  17  ;  8
[15,11,1]  ;  12  ;  4
[15,0,7]  ;  4  ;  0
[2,19,7]  ;  0  ;  0
[14,13,0]  ;  21  ;  13
[13,11,18]  ;  16  ;  16
[16,15,5]  ;  0  ;  0
[0,11,0]  ;  27  ;  17
[16,4,15]  ;  6  ;  2
[2,14,9]  ;  14  ;  5
[19,3,8]  ;  0  ;  0
[11,8,0]  ;  20  ;  24
[8,5,18]  ;  0  ;  0
[9,6,16]  ;  26  ;  83
[13,1,6]  ;  0  ;  0
[6,1,18]  ;  0  ;  0
[15,14,7]  ;  6  ;  1
[0,5,15]  ;  0  ;  0
[0,18,19]  ;  30  ;  112
[15,1,13]  ;  22  ;  24
[5,2,12]  ;  27  ;  66
[8,15,14]  ;  17  ;  17
[13,4,0]  ;  19  ;  24
[5,2,15]  ;  24  ;  57
[19,13,3]  ;  20  ;  15
[5,1,10]  ;  26  ;  43
[2,5,16]  ;  31  ;  89
[8,0,16]  ;  8  ;  3
[10,14,14]  ;  9  ;  3
[3,14,13]  ;  0  ;  0
[12,1,3]  ;  25  ;  67
[19,17,10]  ;  34  ;  148
[2,12,14]  ;  0  ;  0
[9,11,6]  ;  15  ;  13
[12,16,5]  ;  23  ;  34
[9,8,0]  ;  0  ;  0
[9,1,2]  ;  11  ;  3
[17,4,8]  ;  27  ;  54
[11,0,10]  ;  0  ;  0
[12,5,8]  ;  6  ;  1
[8,13,13]  ;  0  ;  0
[8,8,12]  ;  0  ;  0
[6,3,8]  ;  0  ;  0
[5,9,8]  ;  11  ;  4
[5,11,5]  ;  24  ;  58
[12,19,1]  ;  18  ;  24
[7,12,6]  ;  17  ;  12
[17,9,14]  ;  21  ;  22
[2,16,18]  ;  23  ;  32
[11,15,17]  ;  8  ;  2
[11,7,11]  ;  0  ;  0
[3,11,6]  ;  18  ;  7
[19,4,19]  ;  11  ;  4
[16,9,1]  ;  24  ;  53
[10,5,9]  ;  11  ;  1
[7,0,1]  ;  12  ;  3
[4,1,8]  ;  0  ;  0
[11,8,4]  ;  19  ;  19
[5,1,19]  ;  0  ;  0
[14,10,10]  ;  22  ;  44
[17,0,14]  ;  0  ;  0
[7,4,15]  ;  0  ;  0
[3,5,7]  ;  0  ;  0
[13,16,18]  ;  0  ;  0
[1,19,10]  ;  40  ;  224
[6,15,2]  ;  0  ;  0
[19,13,18]  ;  35  ;  205
[3,15,11]  ;  17  ;  10
[2,1,4]  ;  0  ;  0
[14,1,19]  ;  35  ;  101
[10,0,10]  ;  27  ;  76
[8,16,16]  ;  0  ;  0
[1,3,13]  ;  0  ;  0
[6,14,2]  ;  12  ;  6
[0,19,9]  ;  18  ;  14
[0,4,17]  ;  0  ;  0
[2,5,5]  ;  0  ;  0
[5,10,7]  ;  0  ;  0
[7,10,5]  ;  9  ;  1
[0,6,13]  ;  0  ;  0
[5,5,19]  ;  0  ;  0
[11,1,7]  ;  0  ;  0
[18,15,6]  ;  0  ;  0
[3,6,11]  ;  0  ;  0
[19,6,0]  ;  0  ;  0
[6,8,15]  ;  0  ;  0
[10,18,2]  ;  20  ;  18
[13,17,15]  ;  0  ;  0
[13,11,6]  ;  18  ;  12
[13,14,11]  ;  21  ;  19
[3,12,11]  ;  14  ;  5
[7,3,13]  ;  14  ;  4
[10,6,11]  ;  9  ;  1
[7,7,16]  ;  0  ;  0
[9,11,10]  ;  10  ;  3
[5,12,12]  ;  21  ;  46
[7,3,14]  ;  0  ;  0
[7,5,1]  ;  20  ;  13
[5,15,5]  ;  0  ;  0
[5,16,3]  ;  13  ;  11
[5,7,19]  ;  0  ;  0
[3,17,9]  ;  32  ;  82
[2,17,14]  ;  0  ;  0
[9,19,6]  ;  23  ;  39
[4,6,12]  ;  12  ;  7
[14,5,15]  ;  0  ;  0
[8,9,19]  ;  24  ;  34
[6,10,15]  ;  8  ;  2
[5,5,2]  ;  11  ;  4
[11,4,17]  ;  18  ;  11
[6,4,1]  ;  0  ;  0
[4,8,11]  ;  16  ;  16
[8,8,5]  ;  0  ;  0
[17,4,13]  ;  0  ;  0
[11,17,2]  ;  0  ;  0
[14,13,5]  ;  26  ;  83
[16,15,0]  ;  0  ;  0
[2,0,14]  ;  0  ;  0
[7,4,17]  ;  0  ;  0
[10,6,6]  ;  0  ;  0
[4,9,16]  ;  1  ;  0
[4,4,19]  ;  35  ;  230
[12,6,18]  ;  22  ;  28
[11,0,7]  ;  0  ;  0
[11,9,9]  ;  16  ;  23
[4,14,8]  ;  25  ;  53
[11,7,9]  ;  0  ;  0
[16,6,18]  ;  32  ;  125
[11,9,19]  ;  16  ;  14
[11,9,8]  ;  5  ;  0
[6,5,6]  ;  0  ;  0
[4,0,13]  ;  15  ;  10
[0,15,9]  ;  39  ;  177
[1,7,12]  ;  20  ;  25
[0,6,17]  ;  15  ;  9
[2,13,18]  ;  0  ;  0
[7,8,11]  ;  8  ;  2
[0,4,6]  ;  0  ;  0
[4,5,19]  ;  10  ;  4
[17,2,10]  ;  14  ;  8
[19,8,9]  ;  16  ;  13
[10,0,2]  ;  0  ;  0
[12,11,2]  ;  0  ;  0
[2,16,11]  ;  28  ;  83
[1,2,17]  ;  0  ;  0
[6,9,15]  ;  0  ;  0
[10,7,10]  ;  14  ;  7
[6,12,8]  ;  0  ;  0
[19,3,2]  ;  0  ;  0
[4,10,12]  ;  0  ;  0
[14,13,9]  ;  0  ;  0
[0,17,8]  ;  0  ;  0
[6,4,10]  ;  0  ;  0
[1,13,19]  ;  24  ;  25
[4,8,7]  ;  0  ;  0
[12,11,7]  ;  15  ;  11
[7,2,0]  ;  0  ;  0
[0,17,18]  ;  0  ;  0
[19,8,6]  ;  11  ;  5
[11,6,1]  ;  30  ;  140
[16,8,3]  ;  29  ;  98
[5,4,3]  ;  0  ;  0
[13,11,11]  ;  12  ;  6
[11,19,9]  ;  25  ;  33
[5,15,2]  ;  0  ;  0
[18,10,18]  ;  0  ;  0
[2,3,14]  ;  11  ;  6
[0,11,9]  ;  21  ;  28
[6,14,13]  ;  11  ;  3
[3,0,4]  ;  27  ;  77
[8,11,4]  ;  19  ;  25
[19,15,2]  ;  34  ;  53
[16,9,8]  ;  16  ;  9
[2,13,9]  ;  20  ;  31
[8,8,14]  ;  19  ;  24
[12,6,12]  ;  26  ;  33
[17,3,13]  ;  25  ;  36
[4,11,16]  ;  0  ;  0
[5,17,0]  ;  9  ;  2
[7,15,12]  ;  23  ;  43
[15,14,10]  ;  22  ;  49
[8,19,7]  ;  0  ;  0
[15,7,12]  ;  7  ;  0
[10,7,6]  ;  16  ;  16
[5,11,6]  ;  0  ;  0
[16,4,16]  ;  36  ;  234
[2,11,19]  ;  26  ;  62
[7,0,11]  ;  0  ;  0
[0,3,9]  ;  20  ;  30
[2,5,3]  ;  14  ;  6
[10,17,1]  ;  0  ;  0
[18,14,14]  ;  25  ;  48
[18,13,12]  ;  15  ;  9
[14,5,10]  ;  19  ;  20
[3,17,3]  ;  0  ;  0
[17,7,5]  ;  18  ;  21
[10,14,16]  ;  36  ;  165
[5,11,17]  ;  30  ;  91
[10,1,18]  ;  22  ;  32
[10,10,7]  ;  11  ;  1
[19,2,2]  ;  27  ;  43
[0,16,15]  ;  0  ;  0
[15,13,2]  ;  0  ;  0
[15,12,9]  ;  0  ;  0
[18,6,9]  ;  25  ;  73
[9,13,14]  ;  13  ;  9
[4,5,0]  ;  0  ;  0
[9,4,0]  ;  25  ;  52
[9,13,10]  ;  21  ;  32
[9,16,11]  ;  6  ;  1
[11,3,3]  ;  0  ;  0
[17,6,1]  ;  21  ;  47
[16,19,4]  ;  0  ;  0
[17,4,11]  ;  34  ;  146
[2,12,8]  ;  0  ;  0
[13,4,1]  ;  18  ;  13
[6,12,2]  ;  0  ;  0
[16,0,9]  ;  0  ;  0
[18,0,14]  ;  35  ;  225
[14,17,4]  ;  15  ;  10
[11,4,11]  ;  10  ;  3
[2,13,16]  ;  0  ;  0
[11,19,3]  ;  40  ;  224
[14,16,3]  ;  21  ;  16
[13,15,0]  ;  0  ;  0
[6,18,3]  ;  0  ;  0
[17,13,11]  ;  0  ;  0
[14,8,8]  ;  19  ;  22
[17,5,15]  ;  0  ;  0
[10,13,5]  ;  11  ;  4
[19,9,16]  ;  29  ;  91
[15,0,18]  ;  26  ;  39
[3,18,17]  ;  27  ;  61
[11,3,11]  ;  29  ;  97
[1,5,17]  ;  31  ;  160
[6,1,2]  ;  0  ;  0
[8,7,13]  ;  0  ;  0
[9,6,19]  ;  13  ;  6
[16,1,17]  ;  0  ;  0
[13,12,7]  ;  16  ;  6
[4,19,18]  ;  26  ;  62
[13,0,4]  ;  29  ;  82
[5,18,0]  ;  18  ;  30
[10,14,15]  ;  26  ;  56
[0,7,10]  ;  0  ;  0
[17,3,16]  ;  24  ;  37
[15,3,9]  ;  3  ;  0
[5,15,11]  ;  28  ;  84
[3,17,19]  ;  19  ;  16
[11,18,16]  ;  0  ;  0
[15,4,15]  ;  25  ;  58
[10,4,16]  ;  17  ;  6
[0,5,1]  ;  6  ;  1
[10,2,11]  ;  18  ;  23
[17,15,6]  ;  29  ;  128
[13,3,11]  ;  0  ;  0
[7,18,1]  ;  0  ;  0
[6,14,3]  ;  0  ;  0
[14,14,12]  ;  26  ;  73
[18,15,11]  ;  0  ;  0
[17,16,14]  ;  28  ;  58
[19,14,3]  ;  11  ;  5
[8,19,6]  ;  13  ;  2
[17,3,14]  ;  0  ;  0
[9,15,0]  ;  0  ;  0
[3,15,3]  ;  31  ;  132
[14,0,16]  ;  25  ;  55
[2,16,2]  ;  0  ;  0
[18,4,10]  ;  0  ;  0
[18,17,3]  ;  47  ;  325
[9,17,5]  ;  11  ;  2
[4,8,5]  ;  20  ;  36
[13,16,14]  ;  0  ;  0
[17,15,12]  ;  31  ;  129
[13,2,14]  ;  0  ;  0
[7,4,8]  ;  0  ;  0
[16,18,17]  ;  2  ;  0
[7,9,14]  ;  0  ;  0
[15,16,18]  ;  0  ;  0
[5,16,18]  ;  0  ;  0
[14,11,4]  ;  12  ;  4
[18,4,12]  ;  3  ;  0
[8,17,19]  ;  0  ;  0
[8,2,4]  ;  28  ;  106
[5,2,2]  ;  24  ;  35
[13,4,11]  ;  0  ;  0
[17,18,15]  ;  33  ;  147
[14,14,11]  ;  0  ;  0
[6,16,15]  ;  19  ;  21
[0,11,4]  ;  0  ;  0
[12,5,17]  ;  0  ;  0
[10,14,18]  ;  22  ;  32
[15,3,12]  ;  7  ;  1
[7,12,12]  ;  0  ;  0
[1,14,13]  ;  11  ;  6
[0,18,17]  ;  28  ;  109
[3,17,4]  ;  0  ;  0
[3,7,15]  ;  34  ;  110
[5,8,1]  ;  22  ;  16
[16,9,17]  ;  30  ;  117
[7,18,2]  ;  18  ;  14
[0,5,17]  ;  0  ;  0
[16,11,18]  ;  0  ;  0
[19,9,1]  ;  18  ;  4
[17,11,12]  ;  30  ;  67
[18,8,5]  ;  0  ;  0
[5,13,7]  ;  0  ;  0
[16,12,18]  ;  0  ;  0
[18,19,16]  ;  0  ;  0
[7,12,0]  ;  23  ;  9
[5,0,8]  ;  18  ;  13
[8,6,17]  ;  27  ;  33
[17,17,13]  ;  0  ;  0
[16,15,8]  ;  20  ;  33
[19,8,8]  ;  0  ;  0
