------ Execution Data ------ 

Tamanho do Cubo: 30x30x30
N° de Células: 27000
Células Bloqueadas: 8100 (30%)
Número de Rotas (Start- Goal): 8000

 Block   ;G(n) ;Tempo (ms) 
[15,1,22]  ;  0  ;  0
[14,22,29]  ;  45  ;  225
[24,5,24]  ;  0  ;  0
[9,23,3]  ;  16  ;  10
[13,18,15]  ;  0  ;  0
[15,25,21]  ;  0  ;  0
[26,11,22]  ;  0  ;  0
[14,0,23]  ;  0  ;  0
[17,3,18]  ;  0  ;  0
[8,1,1]  ;  30  ;  29
[2,9,26]  ;  0  ;  0
[17,15,0]  ;  45  ;  368
[21,20,8]  ;  0  ;  0
[20,17,20]  ;  0  ;  0
[17,1,11]  ;  29  ;  101
[24,26,28]  ;  16  ;  6
[21,18,25]  ;  45  ;  273
[2,15,6]  ;  50  ;  637
[21,4,0]  ;  0  ;  0
[27,21,25]  ;  0  ;  0
[25,24,23]  ;  0  ;  0
[20,14,19]  ;  22  ;  23
[20,10,12]  ;  31  ;  70
[11,12,5]  ;  30  ;  136
[15,27,27]  ;  46  ;  300
[19,19,25]  ;  21  ;  18
[22,0,16]  ;  0  ;  0
[29,20,25]  ;  27  ;  15
[29,16,23]  ;  0  ;  0
[4,14,11]  ;  11  ;  4
[10,0,6]  ;  0  ;  0
[9,17,24]  ;  0  ;  0
[26,20,2]  ;  0  ;  0
[18,5,28]  ;  28  ;  96
[10,25,13]  ;  0  ;  0
[28,29,23]  ;  0  ;  0
[21,25,11]  ;  16  ;  8
[1,23,26]  ;  0  ;  0
[2,27,29]  ;  30  ;  42
[28,24,18]  ;  0  ;  0
[29,24,24]  ;  37  ;  231
[28,6,29]  ;  0  ;  0
[29,23,29]  ;  0  ;  0
[19,5,11]  ;  0  ;  0
[5,3,28]  ;  50  ;  514
[4,12,26]  ;  20  ;  27
[14,5,20]  ;  0  ;  0
[20,25,28]  ;  20  ;  30
[1,10,10]  ;  20  ;  15
[4,11,13]  ;  0  ;  0
[4,24,15]  ;  0  ;  0
[1,3,9]  ;  45  ;  696
[28,19,19]  ;  51  ;  713
[23,0,2]  ;  62  ;  1138
[8,3,7]  ;  28  ;  68
[22,10,15]  ;  13  ;  7
[22,6,15]  ;  37  ;  205
[2,10,13]  ;  32  ;  56
[15,16,19]  ;  0  ;  0
[24,13,11]  ;  0  ;  0
[2,28,19]  ;  0  ;  0
[1,18,20]  ;  33  ;  152
[15,15,25]  ;  28  ;  82
[7,19,28]  ;  31  ;  52
[8,7,15]  ;  39  ;  123
[8,19,11]  ;  0  ;  0
[24,15,15]  ;  0  ;  0
[14,9,11]  ;  22  ;  48
[13,24,25]  ;  0  ;  0
[27,25,18]  ;  0  ;  0
[19,17,7]  ;  27  ;  82
[11,24,7]  ;  0  ;  0
[24,0,15]  ;  0  ;  0
[29,19,9]  ;  0  ;  0
[1,7,19]  ;  27  ;  36
[16,12,23]  ;  36  ;  198
[18,23,4]  ;  14  ;  11
[7,5,10]  ;  21  ;  14
[2,17,1]  ;  52  ;  808
[16,3,0]  ;  45  ;  233
[11,25,5]  ;  11  ;  3
[25,14,16]  ;  0  ;  0
[3,21,15]  ;  0  ;  0
[28,12,1]  ;  0  ;  0
[4,20,21]  ;  0  ;  0
[10,10,15]  ;  0  ;  0
[4,18,22]  ;  0  ;  0
[3,23,12]  ;  0  ;  0
[11,22,26]  ;  36  ;  119
[22,29,17]  ;  23  ;  39
[18,3,2]  ;  0  ;  0
[16,6,25]  ;  30  ;  84
[19,11,24]  ;  17  ;  20
[12,14,22]  ;  44  ;  260
[4,15,15]  ;  0  ;  0
[13,1,17]  ;  0  ;  0
[19,13,5]  ;  32  ;  72
[11,26,5]  ;  0  ;  0
[22,6,1]  ;  49  ;  396
[5,24,22]  ;  0  ;  0
[27,21,3]  ;  16  ;  5
[16,12,18]  ;  31  ;  154
[5,0,18]  ;  0  ;  0
[13,29,1]  ;  27  ;  27
[28,4,14]  ;  0  ;  0
[14,25,9]  ;  0  ;  0
[8,17,10]  ;  0  ;  0
[14,4,23]  ;  32  ;  81
[18,9,28]  ;  0  ;  0
[27,21,24]  ;  0  ;  0
[15,7,19]  ;  38  ;  176
[15,9,9]  ;  24  ;  75
[7,11,26]  ;  12  ;  6
[3,9,4]  ;  0  ;  0
[0,10,27]  ;  0  ;  0
[19,7,5]  ;  0  ;  0
[19,7,12]  ;  29  ;  113
[7,6,3]  ;  27  ;  46
[12,4,2]  ;  0  ;  0
[24,9,20]  ;  28  ;  83
[24,6,10]  ;  48  ;  481
[22,7,8]  ;  48  ;  511
[10,29,24]  ;  20  ;  8
[13,16,25]  ;  0  ;  0
[22,24,22]  ;  8  ;  1
[25,24,26]  ;  40  ;  144
[13,17,12]  ;  23  ;  58
[4,7,0]  ;  20  ;  20
[14,17,18]  ;  31  ;  68
[4,2,3]  ;  0  ;  0
[11,22,17]  ;  0  ;  0
[8,8,20]  ;  0  ;  0
[12,6,11]  ;  36  ;  176
[1,24,24]  ;  43  ;  196
[2,18,2]  ;  0  ;  0
[10,0,16]  ;  0  ;  0
[25,20,22]  ;  0  ;  0
[8,13,21]  ;  30  ;  91
[28,4,3]  ;  3  ;  1
[27,9,4]  ;  0  ;  0
[0,24,12]  ;  24  ;  37
[23,29,21]  ;  0  ;  0
[3,26,3]  ;  29  ;  86
[16,4,24]  ;  22  ;  25
[18,18,8]  ;  13  ;  7
[6,23,24]  ;  26  ;  53
[10,20,22]  ;  16  ;  16
[11,9,29]  ;  0  ;  0
[29,27,6]  ;  0  ;  0
[14,5,22]  ;  16  ;  11
[15,16,6]  ;  21  ;  20
[4,3,23]  ;  0  ;  0
[20,23,11]  ;  20  ;  11
[2,7,27]  ;  0  ;  0
[25,16,4]  ;  0  ;  0
[23,20,16]  ;  29  ;  83
[19,14,28]  ;  0  ;  0
[19,11,21]  ;  34  ;  140
[1,28,20]  ;  0  ;  0
[11,18,7]  ;  0  ;  0
[15,20,16]  ;  0  ;  0
[0,24,7]  ;  0  ;  0
[17,8,19]  ;  0  ;  0
[3,14,16]  ;  22  ;  16
[1,15,9]  ;  0  ;  0
[19,18,29]  ;  0  ;  0
[26,18,17]  ;  39  ;  128
[15,16,22]  ;  0  ;  0
[19,11,9]  ;  28  ;  79
[8,4,17]  ;  36  ;  151
[0,16,1]  ;  0  ;  0
[20,28,1]  ;  0  ;  0
[22,3,0]  ;  0  ;  0
[11,23,16]  ;  26  ;  54
[29,20,29]  ;  0  ;  0
[24,23,9]  ;  28  ;  37
[9,21,22]  ;  29  ;  52
[9,0,24]  ;  19  ;  10
[20,8,24]  ;  43  ;  493
[29,11,15]  ;  10  ;  3
[28,11,11]  ;  27  ;  77
[22,8,22]  ;  0  ;  0
[3,8,5]  ;  48  ;  634
[9,19,10]  ;  0  ;  0
[14,21,3]  ;  0  ;  0
[1,15,22]  ;  0  ;  0
[28,0,1]  ;  0  ;  0
[18,22,12]  ;  22  ;  42
[3,8,29]  ;  0  ;  0
[5,22,7]  ;  0  ;  0
[4,26,28]  ;  23  ;  25
[7,24,22]  ;  0  ;  0
[16,17,28]  ;  29  ;  62
[16,9,8]  ;  15  ;  10
[27,4,11]  ;  0  ;  0
[9,23,13]  ;  0  ;  0
[6,23,2]  ;  29  ;  28
[25,26,11]  ;  16  ;  16
[19,25,25]  ;  31  ;  45
[18,7,25]  ;  55  ;  873
[5,27,1]  ;  0  ;  0
[28,7,10]  ;  46  ;  410
[26,17,20]  ;  0  ;  0
[9,2,12]  ;  0  ;  0
[9,19,27]  ;  0  ;  0
[1,7,28]  ;  0  ;  0
[0,13,6]  ;  38  ;  214
[0,7,14]  ;  42  ;  194
[22,17,11]  ;  0  ;  0
[8,16,1]  ;  0  ;  0
[26,24,8]  ;  38  ;  274
[6,24,11]  ;  36  ;  177
[3,26,22]  ;  34  ;  138
[22,23,8]  ;  0  ;  0
[15,26,22]  ;  0  ;  0
[5,23,4]  ;  0  ;  0
[12,14,2]  ;  27  ;  42
[10,25,20]  ;  30  ;  85
[3,17,7]  ;  0  ;  0
[4,5,0]  ;  29  ;  36
[18,19,11]  ;  17  ;  13
[0,20,10]  ;  0  ;  0
[14,6,26]  ;  12  ;  8
[7,9,16]  ;  0  ;  0
[25,6,15]  ;  0  ;  0
[20,9,26]  ;  0  ;  0
[25,4,25]  ;  21  ;  20
[6,13,4]  ;  0  ;  0
[4,24,5]  ;  44  ;  327
[4,26,13]  ;  25  ;  25
[7,15,5]  ;  38  ;  242
[28,17,16]  ;  0  ;  0
[8,16,18]  ;  0  ;  0
[25,12,9]  ;  0  ;  0
[9,21,2]  ;  28  ;  101
[25,26,7]  ;  35  ;  111
[6,15,7]  ;  0  ;  0
[28,12,25]  ;  44  ;  454
[21,24,0]  ;  0  ;  0
[29,9,21]  ;  0  ;  0
[24,8,17]  ;  0  ;  0
[14,4,22]  ;  0  ;  0
[5,16,13]  ;  0  ;  0
[18,4,16]  ;  0  ;  0
[18,22,15]  ;  28  ;  129
[16,25,7]  ;  16  ;  19
[12,25,26]  ;  0  ;  0
[20,18,8]  ;  26  ;  39
[29,23,25]  ;  0  ;  0
[21,23,10]  ;  29  ;  71
[2,4,21]  ;  0  ;  0
[20,13,26]  ;  0  ;  0
[6,17,22]  ;  0  ;  0
[16,14,17]  ;  22  ;  51
[5,23,21]  ;  0  ;  0
[27,28,7]  ;  0  ;  0
[4,2,19]  ;  0  ;  0
[10,28,20]  ;  8  ;  1
[20,0,20]  ;  0  ;  0
[12,9,9]  ;  0  ;  0
[13,13,13]  ;  0  ;  0
[3,20,24]  ;  0  ;  0
[20,12,12]  ;  23  ;  19
[0,14,22]  ;  22  ;  21
[16,17,24]  ;  0  ;  0
[4,2,6]  ;  0  ;  0
[24,1,20]  ;  0  ;  0
[21,17,18]  ;  12  ;  3
[5,28,0]  ;  0  ;  0
[21,21,2]  ;  0  ;  0
[12,21,23]  ;  49  ;  557
[0,3,15]  ;  0  ;  0
[12,16,25]  ;  43  ;  253
[19,25,15]  ;  14  ;  11
[13,24,19]  ;  28  ;  51
[10,1,8]  ;  22  ;  17
[23,21,6]  ;  0  ;  0
[21,0,18]  ;  27  ;  12
[23,12,3]  ;  0  ;  0
[1,20,4]  ;  30  ;  62
[14,24,12]  ;  0  ;  0
[26,3,12]  ;  0  ;  0
[21,1,16]  ;  0  ;  0
[0,6,2]  ;  38  ;  81
[19,19,3]  ;  0  ;  0
[27,2,9]  ;  41  ;  236
[6,18,26]  ;  34  ;  92
[12,1,23]  ;  54  ;  849
[19,3,2]  ;  27  ;  44
[8,12,3]  ;  0  ;  0
[15,7,12]  ;  0  ;  0
[2,26,16]  ;  42  ;  246
[3,8,14]  ;  0  ;  0
[6,1,10]  ;  0  ;  0
[1,15,8]  ;  54  ;  680
[18,14,25]  ;  36  ;  185
[24,13,7]  ;  0  ;  0
[3,9,8]  ;  0  ;  0
[21,28,27]  ;  0  ;  0
[11,13,28]  ;  29  ;  39
[17,24,24]  ;  0  ;  0
[11,18,8]  ;  0  ;  0
[10,29,14]  ;  0  ;  0
[8,0,13]  ;  0  ;  0
[17,26,28]  ;  0  ;  0
[25,12,14]  ;  0  ;  0
[9,20,20]  ;  24  ;  50
[19,22,12]  ;  27  ;  90
[2,4,17]  ;  0  ;  0
[15,7,10]  ;  0  ;  0
[20,14,24]  ;  0  ;  0
[20,24,12]  ;  0  ;  0
[29,27,27]  ;  0  ;  0
[9,29,29]  ;  0  ;  0
[9,13,27]  ;  0  ;  0
[27,2,25]  ;  44  ;  248
[3,2,10]  ;  21  ;  37
[20,26,8]  ;  0  ;  0
[9,29,24]  ;  22  ;  57
[16,29,19]  ;  0  ;  0
[12,21,10]  ;  28  ;  55
[25,21,6]  ;  0  ;  0
[0,20,2]  ;  0  ;  0
[14,24,29]  ;  0  ;  0
[3,13,27]  ;  0  ;  0
[0,19,21]  ;  0  ;  0
[7,10,17]  ;  0  ;  0
[27,8,22]  ;  0  ;  0
[5,3,7]  ;  0  ;  0
[13,20,4]  ;  16  ;  10
[7,4,9]  ;  0  ;  0
[19,14,27]  ;  9  ;  3
[1,11,15]  ;  0  ;  0
[10,29,13]  ;  49  ;  395
[8,23,4]  ;  0  ;  0
[15,4,13]  ;  0  ;  0
[24,19,20]  ;  24  ;  40
[28,8,24]  ;  14  ;  3
[15,6,22]  ;  0  ;  0
[20,23,14]  ;  0  ;  0
[10,13,11]  ;  0  ;  0
[6,19,26]  ;  20  ;  16
[21,25,24]  ;  0  ;  0
[10,16,13]  ;  0  ;  0
[5,16,10]  ;  32  ;  76
[3,4,22]  ;  55  ;  1379
[17,4,0]  ;  20  ;  13
[28,11,15]  ;  0  ;  0
[14,10,10]  ;  0  ;  0
[21,18,2]  ;  40  ;  242
[25,13,26]  ;  0  ;  0
[9,22,29]  ;  0  ;  0
[12,25,18]  ;  21  ;  20
[16,14,16]  ;  36  ;  143
[15,17,28]  ;  0  ;  0
[18,2,2]  ;  25  ;  64
[23,17,24]  ;  23  ;  16
[17,19,28]  ;  0  ;  0
[2,4,24]  ;  49  ;  437
[26,21,16]  ;  0  ;  0
[2,16,9]  ;  0  ;  0
[2,4,1]  ;  40  ;  125
[8,2,27]  ;  8  ;  2
[6,21,23]  ;  41  ;  210
[24,23,1]  ;  0  ;  0
[22,27,24]  ;  0  ;  0
[27,5,15]  ;  0  ;  0
[2,22,23]  ;  0  ;  0
[4,25,1]  ;  0  ;  0
[20,1,1]  ;  33  ;  95
[13,28,0]  ;  0  ;  0
[17,28,9]  ;  50  ;  422
[21,9,9]  ;  0  ;  0
[29,9,23]  ;  0  ;  0
[17,12,14]  ;  26  ;  41
[5,22,8]  ;  0  ;  0
[29,17,13]  ;  25  ;  36
[5,5,16]  ;  32  ;  154
[7,9,21]  ;  45  ;  253
[3,13,10]  ;  33  ;  147
[11,28,8]  ;  27  ;  85
[25,26,13]  ;  41  ;  368
[9,10,12]  ;  0  ;  0
[23,27,11]  ;  36  ;  200
[16,3,4]  ;  0  ;  0
[22,10,19]  ;  0  ;  0
[25,0,12]  ;  0  ;  0
[17,2,24]  ;  24  ;  47
[15,13,18]  ;  0  ;  0
[24,3,8]  ;  22  ;  33
[26,28,24]  ;  31  ;  49
[17,6,14]  ;  44  ;  352
[5,17,8]  ;  26  ;  80
[24,20,29]  ;  39  ;  246
[23,16,4]  ;  0  ;  0
[0,5,9]  ;  0  ;  0
[9,24,14]  ;  0  ;  0
[9,3,27]  ;  6  ;  1
[23,23,27]  ;  14  ;  9
[10,10,6]  ;  0  ;  0
[21,8,9]  ;  8  ;  3
[14,29,12]  ;  0  ;  0
[20,6,25]  ;  0  ;  0
[11,12,10]  ;  36  ;  151
[29,17,18]  ;  49  ;  490
[3,21,16]  ;  39  ;  242
[20,29,15]  ;  0  ;  0
[9,19,29]  ;  0  ;  0
[7,9,6]  ;  0  ;  0
[15,18,7]  ;  0  ;  0
[14,13,24]  ;  0  ;  0
[7,6,7]  ;  0  ;  0
[27,26,23]  ;  0  ;  0
[1,15,0]  ;  0  ;  0
[24,18,25]  ;  0  ;  0
[19,10,11]  ;  0  ;  0
[24,22,5]  ;  41  ;  211
[17,12,26]  ;  32  ;  112
[13,17,22]  ;  27  ;  61
[13,2,28]  ;  27  ;  51
[17,1,28]  ;  0  ;  0
[8,28,13]  ;  0  ;  0
[28,0,18]  ;  0  ;  0
[10,1,7]  ;  22  ;  12
[6,19,11]  ;  8  ;  0
[3,23,6]  ;  0  ;  0
[23,0,21]  ;  37  ;  120
[21,1,11]  ;  31  ;  128
[9,16,5]  ;  0  ;  0
[15,27,6]  ;  36  ;  127
[1,2,12]  ;  21  ;  26
[9,9,17]  ;  0  ;  0
[3,18,21]  ;  31  ;  68
[28,5,17]  ;  42  ;  390
[5,8,4]  ;  0  ;  0
[12,3,20]  ;  0  ;  0
[22,1,5]  ;  0  ;  0
[23,18,14]  ;  0  ;  0
[8,16,24]  ;  17  ;  13
[8,29,16]  ;  39  ;  128
[29,24,20]  ;  37  ;  139
[9,0,14]  ;  34  ;  111
[18,20,10]  ;  39  ;  190
[4,16,17]  ;  0  ;  0
[18,16,1]  ;  0  ;  0
[6,3,23]  ;  0  ;  0
[5,3,11]  ;  40  ;  233
[8,20,29]  ;  14  ;  8
[8,13,17]  ;  23  ;  38
[29,20,3]  ;  25  ;  59
[10,24,13]  ;  0  ;  0
[19,26,23]  ;  22  ;  53
[10,24,23]  ;  42  ;  217
[1,19,0]  ;  0  ;  0
[10,27,0]  ;  47  ;  513
[11,4,14]  ;  10  ;  2
[10,20,13]  ;  21  ;  33
[29,4,14]  ;  0  ;  0
[24,12,1]  ;  0  ;  0
[3,12,22]  ;  0  ;  0
[7,13,16]  ;  29  ;  91
[16,29,29]  ;  0  ;  0
[12,16,4]  ;  23  ;  34
[20,22,28]  ;  0  ;  0
[5,5,9]  ;  21  ;  11
[1,24,16]  ;  36  ;  125
[26,25,28]  ;  44  ;  597
[23,7,6]  ;  0  ;  0
[12,7,23]  ;  0  ;  0
[5,20,16]  ;  0  ;  0
[17,12,15]  ;  29  ;  80
[29,9,15]  ;  28  ;  59
[10,5,5]  ;  9  ;  2
[16,7,1]  ;  0  ;  0
[29,3,18]  ;  0  ;  0
[1,24,11]  ;  0  ;  0
[7,0,11]  ;  13  ;  6
[17,18,10]  ;  32  ;  121
[5,2,8]  ;  32  ;  153
[21,16,28]  ;  26  ;  42
[20,8,10]  ;  25  ;  68
[23,8,11]  ;  31  ;  138
[22,13,29]  ;  52  ;  481
[15,9,26]  ;  42  ;  301
[7,26,10]  ;  37  ;  128
[2,1,12]  ;  53  ;  740
[14,4,25]  ;  0  ;  0
[21,10,11]  ;  40  ;  308
[3,9,16]  ;  0  ;  0
[20,6,13]  ;  0  ;  0
[14,21,24]  ;  0  ;  0
[7,3,28]  ;  0  ;  0
[6,20,7]  ;  0  ;  0
[9,14,15]  ;  0  ;  0
[14,27,10]  ;  28  ;  55
[6,29,10]  ;  0  ;  0
[9,18,13]  ;  0  ;  0
[16,29,2]  ;  0  ;  0
[19,15,23]  ;  0  ;  0
[15,25,13]  ;  17  ;  12
[13,29,0]  ;  41  ;  145
[0,29,0]  ;  0  ;  0
[22,24,13]  ;  32  ;  71
[1,19,17]  ;  0  ;  0
[29,16,10]  ;  24  ;  60
[10,27,12]  ;  39  ;  167
[1,26,24]  ;  38  ;  183
[29,2,11]  ;  0  ;  0
[6,29,20]  ;  0  ;  0
[26,0,14]  ;  0  ;  0
[22,21,22]  ;  0  ;  0
[23,16,15]  ;  20  ;  15
[17,17,4]  ;  0  ;  0
[18,21,2]  ;  33  ;  84
[14,4,21]  ;  0  ;  0
[22,10,14]  ;  0  ;  0
[12,9,22]  ;  0  ;  0
[1,16,16]  ;  33  ;  173
[13,1,12]  ;  0  ;  0
[21,12,22]  ;  29  ;  60
[14,3,6]  ;  0  ;  0
[9,25,20]  ;  0  ;  0
[26,0,11]  ;  0  ;  0
[24,26,10]  ;  0  ;  0
[1,6,22]  ;  40  ;  115
[21,28,4]  ;  11  ;  4
[27,21,0]  ;  46  ;  272
[17,14,10]  ;  28  ;  66
[29,24,17]  ;  0  ;  0
[10,2,21]  ;  30  ;  60
[21,3,15]  ;  29  ;  61
[26,25,0]  ;  10  ;  4
[8,1,27]  ;  0  ;  0
[23,6,18]  ;  0  ;  0
[22,25,27]  ;  42  ;  264
[11,8,16]  ;  0  ;  0
[26,7,16]  ;  0  ;  0
[20,12,17]  ;  23  ;  41
[8,0,16]  ;  22  ;  26
[8,23,5]  ;  27  ;  38
[10,28,27]  ;  0  ;  0
[9,27,9]  ;  0  ;  0
[23,19,25]  ;  30  ;  68
[3,19,3]  ;  0  ;  0
[18,19,1]  ;  29  ;  92
[9,4,11]  ;  5  ;  0
[27,29,6]  ;  48  ;  660
[9,27,11]  ;  24  ;  41
[24,11,23]  ;  0  ;  0
[13,13,19]  ;  29  ;  68
[2,16,7]  ;  0  ;  0
[19,23,14]  ;  19  ;  23
[29,14,10]  ;  25  ;  45
[7,12,8]  ;  33  ;  157
[14,10,24]  ;  0  ;  0
[25,12,12]  ;  0  ;  0
[14,29,18]  ;  0  ;  0
[5,18,26]  ;  50  ;  670
[27,7,29]  ;  0  ;  0
[27,2,11]  ;  47  ;  502
[16,0,26]  ;  0  ;  0
[20,22,18]  ;  41  ;  332
[20,16,13]  ;  0  ;  0
[23,24,10]  ;  0  ;  0
[6,1,12]  ;  6  ;  0
[6,10,4]  ;  0  ;  0
[27,21,19]  ;  0  ;  0
[27,11,19]  ;  38  ;  153
[18,24,7]  ;  0  ;  0
[5,8,1]  ;  25  ;  21
[18,23,22]  ;  0  ;  0
[17,25,11]  ;  27  ;  82
[28,6,16]  ;  0  ;  0
[9,20,10]  ;  6  ;  2
[10,6,1]  ;  29  ;  65
[10,27,14]  ;  0  ;  0
[6,1,5]  ;  50  ;  286
[6,27,20]  ;  29  ;  101
[16,15,28]  ;  0  ;  0
[26,26,19]  ;  0  ;  0
[29,24,5]  ;  0  ;  0
[29,7,15]  ;  0  ;  0
[2,29,20]  ;  0  ;  0
[24,9,18]  ;  38  ;  232
[7,20,29]  ;  0  ;  0
[5,22,3]  ;  32  ;  110
[27,12,11]  ;  0  ;  0
[18,14,10]  ;  17  ;  3
[2,17,23]  ;  0  ;  0
[13,22,12]  ;  0  ;  0
[22,2,16]  ;  24  ;  53
[2,27,16]  ;  35  ;  151
[6,9,10]  ;  39  ;  187
[12,28,26]  ;  0  ;  0
[4,12,28]  ;  25  ;  28
[16,11,15]  ;  22  ;  49
[29,24,12]  ;  0  ;  0
[22,12,8]  ;  0  ;  0
[2,28,9]  ;  0  ;  0
[29,27,0]  ;  33  ;  71
[27,0,24]  ;  32  ;  63
[18,9,27]  ;  0  ;  0
[24,25,28]  ;  29  ;  75
[13,19,4]  ;  45  ;  367
[18,15,2]  ;  30  ;  86
[2,12,13]  ;  29  ;  83
[18,6,11]  ;  37  ;  199
[3,27,18]  ;  37  ;  73
[11,22,16]  ;  0  ;  0
[0,13,10]  ;  44  ;  407
[5,20,0]  ;  35  ;  164
[1,22,8]  ;  28  ;  24
[22,21,12]  ;  21  ;  12
[22,11,14]  ;  31  ;  89
[23,0,18]  ;  26  ;  64
[29,7,22]  ;  34  ;  62
[7,26,18]  ;  0  ;  0
[10,16,27]  ;  28  ;  55
[6,7,10]  ;  0  ;  0
[1,16,6]  ;  21  ;  29
[6,4,20]  ;  0  ;  0
[10,4,18]  ;  0  ;  0
[26,7,28]  ;  30  ;  33
[15,24,0]  ;  38  ;  197
[9,2,27]  ;  22  ;  10
[2,5,9]  ;  0  ;  0
[29,23,10]  ;  41  ;  194
[22,14,25]  ;  0  ;  0
[6,1,15]  ;  32  ;  50
[14,18,18]  ;  34  ;  126
[15,21,9]  ;  32  ;  158
[16,7,2]  ;  0  ;  0
[7,19,10]  ;  19  ;  14
[5,10,2]  ;  0  ;  0
[22,17,9]  ;  0  ;  0
[27,21,7]  ;  37  ;  139
[13,19,24]  ;  6  ;  0
[23,20,14]  ;  20  ;  25
[26,2,12]  ;  0  ;  0
[12,25,12]  ;  22  ;  31
[26,5,4]  ;  14  ;  10
[23,7,18]  ;  0  ;  0
[0,29,27]  ;  34  ;  188
[12,13,27]  ;  21  ;  32
[27,21,11]  ;  0  ;  0
[3,25,21]  ;  0  ;  0
[17,26,7]  ;  0  ;  0
[9,7,1]  ;  19  ;  22
[13,8,29]  ;  0  ;  0
[23,28,5]  ;  51  ;  628
[1,29,19]  ;  40  ;  100
[4,29,26]  ;  0  ;  0
[25,6,16]  ;  19  ;  37
[22,1,8]  ;  47  ;  339
[27,14,13]  ;  0  ;  0
[7,22,8]  ;  23  ;  40
[19,9,5]  ;  0  ;  0
[13,9,11]  ;  0  ;  0
[28,20,12]  ;  0  ;  0
[20,7,15]  ;  31  ;  42
[16,2,18]  ;  36  ;  221
[29,11,18]  ;  30  ;  35
[0,22,22]  ;  0  ;  0
[8,17,5]  ;  0  ;  0
[3,26,20]  ;  32  ;  154
[26,19,20]  ;  0  ;  0
[19,23,20]  ;  0  ;  0
[26,13,12]  ;  0  ;  0
[25,3,28]  ;  0  ;  0
[4,14,5]  ;  0  ;  0
[6,7,12]  ;  0  ;  0
[9,23,29]  ;  0  ;  0
[3,12,28]  ;  37  ;  175
[23,19,26]  ;  0  ;  0
[13,10,2]  ;  12  ;  3
[8,18,8]  ;  17  ;  18
[24,3,4]  ;  6  ;  1
[0,6,4]  ;  25  ;  20
[4,12,6]  ;  0  ;  0
[19,23,7]  ;  41  ;  179
[3,9,13]  ;  45  ;  313
[17,16,12]  ;  0  ;  0
[8,12,0]  ;  25  ;  54
[2,6,18]  ;  29  ;  78
[3,21,21]  ;  20  ;  17
[21,27,18]  ;  41  ;  192
[0,19,9]  ;  0  ;  0
[3,22,28]  ;  35  ;  177
[16,2,19]  ;  18  ;  9
[22,18,16]  ;  24  ;  76
[24,5,21]  ;  14  ;  10
[26,26,8]  ;  0  ;  0
[2,24,23]  ;  0  ;  0
[6,20,3]  ;  27  ;  47
[12,21,11]  ;  0  ;  0
[10,2,11]  ;  0  ;  0
[18,16,24]  ;  0  ;  0
[2,28,2]  ;  0  ;  0
[24,6,24]  ;  0  ;  0
[15,29,22]  ;  43  ;  150
[4,1,24]  ;  0  ;  0
[16,13,8]  ;  0  ;  0
[26,22,16]  ;  0  ;  0
[1,18,12]  ;  33  ;  86
[14,8,16]  ;  0  ;  0
[16,15,25]  ;  0  ;  0
[25,29,15]  ;  50  ;  691
[1,2,0]  ;  0  ;  0
[13,10,29]  ;  0  ;  0
[25,24,5]  ;  36  ;  145
[23,7,13]  ;  26  ;  62
[21,3,18]  ;  28  ;  33
[5,28,12]  ;  36  ;  174
[4,19,29]  ;  0  ;  0
[1,17,19]  ;  30  ;  55
[6,10,5]  ;  0  ;  0
[28,14,11]  ;  40  ;  175
[13,26,20]  ;  0  ;  0
[16,18,3]  ;  0  ;  0
[25,0,11]  ;  0  ;  0
[6,0,15]  ;  0  ;  0
[7,9,26]  ;  32  ;  55
[22,24,6]  ;  0  ;  0
[5,4,6]  ;  41  ;  225
[24,9,22]  ;  31  ;  53
[8,22,25]  ;  0  ;  0
[19,6,9]  ;  0  ;  0
[19,22,8]  ;  9  ;  3
[16,1,1]  ;  40  ;  263
[16,10,5]  ;  0  ;  0
[25,10,7]  ;  0  ;  0
[4,27,23]  ;  50  ;  825
[21,25,17]  ;  0  ;  0
[1,5,10]  ;  0  ;  0
[3,22,10]  ;  54  ;  829
[23,8,13]  ;  0  ;  0
[27,18,10]  ;  39  ;  199
[8,16,11]  ;  0  ;  0
[9,22,9]  ;  51  ;  762
[18,20,1]  ;  38  ;  218
[7,23,4]  ;  27  ;  89
[0,10,25]  ;  0  ;  0
[23,18,7]  ;  44  ;  261
[24,19,22]  ;  0  ;  0
[11,26,17]  ;  0  ;  0
[12,20,6]  ;  0  ;  0
[28,26,16]  ;  0  ;  0
[10,4,11]  ;  36  ;  109
[28,27,4]  ;  47  ;  404
[0,29,28]  ;  0  ;  0
[10,10,13]  ;  18  ;  16
[9,6,13]  ;  0  ;  0
[9,1,24]  ;  0  ;  0
[16,27,11]  ;  0  ;  0
[8,28,26]  ;  40  ;  180
[16,12,4]  ;  24  ;  52
[13,29,19]  ;  0  ;  0
[13,8,16]  ;  0  ;  0
[4,7,22]  ;  0  ;  0
[21,16,1]  ;  44  ;  245
[23,10,13]  ;  0  ;  0
[20,15,26]  ;  0  ;  0
[20,29,14]  ;  0  ;  0
[25,18,28]  ;  0  ;  0
[0,23,29]  ;  0  ;  0
[7,16,19]  ;  0  ;  0
[0,23,16]  ;  43  ;  122
[13,12,3]  ;  0  ;  0
[18,26,24]  ;  44  ;  480
[28,16,4]  ;  23  ;  13
[20,10,8]  ;  0  ;  0
[15,5,4]  ;  0  ;  0
